,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,Address Type,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane)
6968,40830116,06/24/2012 10:20:52 AM,06/25/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1563 78 STREET,,Unspecified BROOKLYN,BROOKLYN,,
6969,40830125,09/12/2013 07:49:53 AM,12/31/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,392 LINDEN STREET,,Unspecified BROOKLYN,BROOKLYN,,
6970,40830127,10/05/2017 07:55:21 AM,10/17/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,80 DAFFODIL COURT,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6971,40830128,06/19/2015 12:06:38 PM,08/10/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2041 SOUTH RAILROAD AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6972,40830131,11/13/2012 09:45:46 AM,11/13/2012 09:45:46 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,50 SOUTH BRIDGE STREET,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6973,40830137,01/21/2015 10:18:53 AM,01/27/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,309 GENESEE AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6974,40830138,08/10/2012 09:49:01 AM,08/13/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,RICHMOND T NICHOLAS AVE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6975,40830142,03/14/2014 05:02:01 PM,04/21/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,920 SHORE BOULEVARD,,Unspecified BROOKLYN,BROOKLYN,,
6976,40830144,04/16/2014 04:48:52 PM,04/16/2014 04:48:52 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,751 WESTMINSTER ROAD,,Unspecified BROOKLYN,BROOKLYN,,
6977,40830152,04/14/2014 07:44:53 AM,04/15/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,305 STOCKHOLM STREET,,Unspecified BROOKLYN,BROOKLYN,,
6978,40830153,04/12/2014 09:19:19 AM,04/15/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,188 STANHOPE STREET,,Unspecified BROOKLYN,BROOKLYN,,
6979,40830154,03/04/2014 05:43:09 PM,03/05/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1615 AVENUE I,,Unspecified BROOKLYN,BROOKLYN,,
6980,40830155,03/03/2014 01:38:12 PM,03/04/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1115 UNION STREET,,Unspecified BROOKLYN,BROOKLYN,,
6981,40830158,04/08/2014 05:45:15 PM,04/10/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2413 DEAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
6982,40830166,05/08/2018 10:25:35 AM,07/24/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,24-47 85 STREET,,Unspecified QUEENS,QUEENS,,
6983,40830181,07/28/2012 10:41:35 PM,07/30/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,818 BAYRIDGE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
6984,40830182,07/27/2012 11:09:33 AM,07/27/2012 11:09:33 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,122 MIDDLETON STREET,,Unspecified BROOKLYN,BROOKLYN,,
6985,40830184,06/11/2012 11:21:04 AM,06/11/2012 11:21:04 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,127 LEFFERTS PLACE,,Unspecified BROOKLYN,BROOKLYN,,
6986,40830189,04/05/2017 08:45:49 PM,04/06/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,AMBOY ROAD,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6987,40830192,01/23/2017 01:54:18 PM,03/27/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,248 MARTIN AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6988,40830197,05/30/2012 09:38:58 AM,05/30/2012 09:38:58 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,41 LEIGH AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
6989,40830200,03/06/2012 11:35:43 AM,03/08/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1569 EAST 4 STREET,,Unspecified BROOKLYN,BROOKLYN,,
6990,40830201,03/06/2012 11:00:59 AM,03/06/2012 11:00:59 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,865 MONTGOMERY STREET,,Unspecified BROOKLYN,BROOKLYN,,
6991,40830203,03/05/2012 11:28:25 AM,03/05/2012 11:28:25 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,639 EASTERN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
6992,40830204,03/05/2012 10:11:45 AM,03/05/2012 10:11:45 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,561 4 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
6993,40830205,03/05/2012 08:44:49 AM,03/05/2012 08:44:49 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,266 ELDERT STREET,,Unspecified BROOKLYN,BROOKLYN,,
6994,40830206,04/16/2012 02:34:47 PM,07/23/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,53 BROADWAY,,Unspecified BROOKLYN,BROOKLYN,,
6995,40830207,03/02/2012 01:51:23 PM,03/06/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,137 NELSON STREET,,Unspecified BROOKLYN,BROOKLYN,,
6996,40830209,02/29/2012 01:20:56 PM,03/01/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,702 GRAVESEND NECK ROAD,,Unspecified BROOKLYN,BROOKLYN,,
6997,40830212,04/03/2014 12:48:24 PM,04/04/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2340 CROPSEY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
6998,40830213,05/09/2014 10:45:48 AM,06/27/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1316 CARROLL STREET,,Unspecified BROOKLYN,BROOKLYN,,
6999,40830215,05/07/2014 08:56:07 AM,05/12/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,661 5 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7000,40830217,05/06/2014 11:10:29 AM,05/07/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,DAHILL ROAD,,Unspecified BROOKLYN,BROOKLYN,,
7001,40830218,03/28/2014 06:46:11 PM,03/31/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,461 PARK PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7002,40830224,01/20/2014 11:18:47 AM,01/21/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1540 KIMBALL STREET,,Unspecified BROOKLYN,BROOKLYN,,
7003,40830231,01/13/2014 12:04:07 PM,01/14/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1402 WEST 4 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7004,40830232,11/16/2013 01:49:12 PM,11/21/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2245 EAST 23 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7005,40830234,08/29/2015 11:36:12 AM,10/04/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,58-91 MASPETH AVENUE,,Unspecified QUEENS,QUEENS,,
7006,40830239,07/18/2012 01:57:35 PM,06/19/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4106 5 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7007,40830240,05/01/2012 03:40:03 PM,05/01/2012 03:40:03 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,840 EAST 51 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7008,40830241,04/30/2012 01:46:41 PM,04/30/2012 01:46:41 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2234 WEST STREET,,Unspecified BROOKLYN,BROOKLYN,,
7009,40830247,04/27/2012 09:26:21 AM,04/30/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,60 NORTH 1 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7010,40830248,04/25/2012 05:30:10 PM,08/15/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2125 60 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7011,40830249,03/09/2012 03:09:19 PM,03/09/2012 03:09:19 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,226A VERNON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7012,40830250,03/09/2012 01:59:36 PM,03/12/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1058 BROADWAY,,Unspecified BROOKLYN,BROOKLYN,,
7013,40830251,03/09/2012 12:16:58 PM,03/09/2012 12:16:58 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,228 MALCOLM X BOULEVARD,,Unspecified BROOKLYN,BROOKLYN,,
7014,40830252,03/08/2012 05:59:55 PM,03/09/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1582 WEST 7 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7015,40830258,04/11/2012 01:39:58 PM,04/11/2012 01:39:58 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1305 BUSHWICK AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7016,40830260,04/10/2012 09:30:24 PM,04/11/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,8725 17 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7017,20874027,07/20/2011 02:37:00 PM,07/21/2011 12:00:00 PM,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,11204,,INTERSECTION,12 BROOKLYN,BROOKLYN,990755,165887
7018,40830262,04/09/2012 11:29:00 AM,04/09/2012 11:29:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,244 KINGS HIGHWAY,,Unspecified BROOKLYN,BROOKLYN,,
7019,40830263,04/09/2012 10:20:24 AM,04/09/2012 10:20:24 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,520 OCEAN VIEW AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7020,40830268,04/03/2012 12:04:39 PM,04/03/2012 12:04:39 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,57 CHESTER STREET,,Unspecified BROOKLYN,BROOKLYN,,
7021,40830269,04/02/2012 05:38:18 PM,07/18/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,456 GRAND STREET,,Unspecified BROOKLYN,BROOKLYN,,
7022,40830274,05/11/2012 05:10:20 PM,08/22/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,508 HUMBOLT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7023,40830277,05/08/2012 12:45:46 PM,05/08/2012 12:45:46 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,770 LAFAYETTE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7024,40830278,05/08/2012 11:05:09 AM,05/08/2012 11:05:09 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,768 HANCOCK STREET,,Unspecified BROOKLYN,BROOKLYN,,
7025,40830279,05/08/2012 08:49:17 AM,05/08/2012 08:49:17 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,720 QUINCY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7026,40830284,11/11/2013 08:54:09 AM,11/14/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,265 ST,,Unspecified BROOKLYN,BROOKLYN,,
7027,40830287,01/01/2014 06:12:14 PM,01/02/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,86 BAY 46 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7028,40830288,01/01/2014 10:20:24 AM,01/02/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1234 EAST 94 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7029,40830305,07/09/2014 12:29:22 PM,07/11/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,301 WILLOUGHBY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7030,40830306,07/08/2014 07:22:11 PM,07/11/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2113 AVENUE V,,Unspecified BROOKLYN,BROOKLYN,,
7031,40830319,09/16/2014 10:40:16 AM,09/22/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,717 AVENUE U,,Unspecified BROOKLYN,BROOKLYN,,
7032,40830322,07/08/2014 02:09:52 PM,07/11/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,800 AVENUE H,,Unspecified BROOKLYN,BROOKLYN,,
7033,40830323,07/08/2014 01:37:28 PM,07/11/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,821 45 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7034,40830326,06/03/2014 10:01:50 AM,06/04/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,74 ELDERT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7035,40830329,03/20/2012 04:48:04 PM,03/21/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,9105 3 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7036,40830330,05/07/2012 09:12:07 AM,05/07/2012 09:12:07 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,128 INDIA STREET,,Unspecified BROOKLYN,BROOKLYN,,
7037,40830331,03/19/2012 05:38:43 PM,09/28/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,50 SUTTON STREET,,Unspecified BROOKLYN,BROOKLYN,,
7038,40830332,03/18/2012 11:35:17 AM,03/20/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,410 CROWN STREET,,Unspecified BROOKLYN,BROOKLYN,,
7039,40830333,05/04/2012 08:48:44 AM,05/04/2012 08:48:44 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,104 SUNNYSIDE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7040,40830334,01/13/2012 02:26:53 PM,01/18/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,194 SKILLMAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
7041,40830335,11/19/2011 04:39:40 PM,11/28/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,880 ST JOHNS PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7042,40830338,11/17/2011 03:45:58 PM,11/17/2011 03:45:58 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1679 PROSPECT PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7043,40830339,11/17/2011 01:12:19 PM,11/17/2011 01:12:19 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1014 83 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7044,40830341,01/05/2012 12:03:35 PM,01/05/2012 12:03:35 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,751 MONROE STREET,,Unspecified BROOKLYN,BROOKLYN,,
7045,40830344,01/03/2012 01:31:51 PM,01/03/2012 01:31:51 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2819 BRIGHTON 6 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7046,40830346,12/29/2011 12:14:34 PM,12/29/2011 12:14:34 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,266 ELDERT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7047,40830351,12/12/2013 10:06:50 AM,12/16/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,DUFFIELD STREET,,Unspecified BROOKLYN,BROOKLYN,,
7048,40830357,11/10/2012 01:52:31 PM,11/10/2012 01:52:31 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,122 TARGEE STREET,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7049,40830360,08/21/2017 11:16:13 AM,08/28/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,15 BEDELL STREET,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7050,40830362,05/22/2015 01:45:02 PM,06/03/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,66 VAN BUREN STREET,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7051,40830364,05/05/2015 09:06:17 AM,07/06/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,334 MACE STREET,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7052,40830365,10/25/2012 06:48:48 AM,03/06/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,266 NOME AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7053,40830366,10/24/2012 04:46:23 PM,10/25/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,20 SPRAGUE AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7054,40830367,10/04/2012 10:11:08 AM,04/09/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,269 MAYBURY AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7055,40830377,10/27/2015 10:36:49 AM,10/29/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,418 8 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7056,40830390,04/25/2014 05:10:59 PM,04/28/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,153 76 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7057,40830392,03/21/2014 11:07:13 AM,07/22/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3412 AVENUE N,,Unspecified BROOKLYN,BROOKLYN,,
7058,40830393,03/20/2014 01:25:24 PM,06/12/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1436 DEKALB AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7059,40830394,03/20/2014 01:13:29 PM,03/26/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,253 AVENUE T,,Unspecified BROOKLYN,BROOKLYN,,
7060,40830396,03/18/2014 05:58:22 PM,03/19/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4417 5 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7061,40830401,12/20/2011 03:31:03 PM,12/20/2011 03:31:03 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,80 LEE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7062,40830406,12/15/2011 05:18:12 PM,02/23/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,167 NORTH 6 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7063,40830407,02/09/2012 02:23:11 PM,02/09/2012 02:23:11 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10560 FLATLANDS 3 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7064,40830409,02/09/2012 10:56:03 AM,02/09/2012 10:56:03 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1871 ROCKAWAY PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
7065,40830411,02/06/2012 02:33:09 PM,02/08/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1751 67 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7066,40830413,12/06/2011 02:39:01 PM,12/13/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,94 MOORE STREET,,Unspecified BROOKLYN,BROOKLYN,,
7067,40830414,12/06/2011 01:03:23 PM,12/06/2011 01:03:23 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,137 KINGS HIGHWAY,,Unspecified BROOKLYN,BROOKLYN,,
7068,40830416,12/03/2011 03:07:32 PM,12/03/2011 03:07:32 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,199 HALSEY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7069,40830419,01/22/2012 04:46:23 PM,03/21/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,615 AVENUE C,,Unspecified BROOKLYN,BROOKLYN,,
7070,40830423,04/24/2017 02:59:14 PM,04/27/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,157 DUTCHESS AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7071,40830431,03/05/2012 09:22:09 AM,03/05/2012 09:22:09 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,623 47 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7072,40830432,03/05/2012 08:41:09 AM,03/05/2012 08:41:09 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,51 COVERT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7073,40830433,03/05/2012 08:36:40 AM,03/05/2012 08:36:40 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,130 WEIRFIELD STREET,,Unspecified BROOKLYN,BROOKLYN,,
7074,40830437,02/24/2012 10:13:09 PM,02/27/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2695 ATLANTIC AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7075,40830438,02/22/2012 11:58:12 AM,02/24/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,140 28 AVE,,Unspecified BROOKLYN,BROOKLYN,,
7076,40830439,02/22/2012 10:47:42 AM,02/22/2012 10:47:42 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,950 SAINT JOHNS PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7077,40830440,04/09/2012 11:34:37 AM,04/09/2012 11:34:37 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,7806 NEW UTRECHT AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7078,40830441,04/04/2012 02:03:11 PM,04/11/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1243 JEFFERSON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7079,40830442,04/03/2012 11:00:19 AM,04/03/2012 11:00:19 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,719 BRISTOL STREET,,Unspecified BROOKLYN,BROOKLYN,,
7080,40830443,04/02/2012 03:37:45 PM,04/02/2012 03:37:45 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,876 EASTERN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
7081,40830444,02/13/2012 02:05:35 PM,02/13/2012 02:05:35 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,503 EAST 49 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7082,40830445,02/13/2012 12:22:41 PM,03/08/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,50 GREENE STREET,,Unspecified BROOKLYN,BROOKLYN,,
7083,40830447,03/14/2014 09:13:51 AM,03/14/2014 09:13:51 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2556 CORTELYOU ROAD,,Unspecified BROOKLYN,BROOKLYN,,
7084,40830448,04/19/2014 12:35:44 PM,04/24/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,214 FRANKLIN STREET,,Unspecified BROOKLYN,BROOKLYN,,
7085,40830450,03/12/2014 04:08:58 PM,03/13/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,806 HERKIMER STREET,,Unspecified BROOKLYN,BROOKLYN,,
7086,40830452,03/11/2014 01:24:31 PM,03/11/2014 01:24:31 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,778 BERGEN STREET,,Unspecified BROOKLYN,BROOKLYN,,
7087,40830453,04/16/2014 11:31:25 AM,04/16/2014 11:31:25 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,118 WHITMAN DRIVE,,Unspecified BROOKLYN,BROOKLYN,,
7088,40830456,03/06/2014 07:20:00 PM,03/21/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1717 EAST 14 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7089,40830457,03/05/2014 02:29:53 PM,03/05/2014 02:29:53 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,85 EASTERN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
7090,40830460,03/04/2014 12:12:07 PM,03/05/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,6801 BLISS TERRACE,,Unspecified BROOKLYN,BROOKLYN,,
7091,40830461,04/11/2014 11:36:28 AM,04/11/2014 11:36:28 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,53 PEARL STREET,,Unspecified BROOKLYN,BROOKLYN,,
7092,40830471,01/20/2012 09:56:27 AM,01/20/2012 09:56:27 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,7005 14 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7093,40830472,01/19/2012 10:16:25 AM,03/20/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,340 45 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7094,40830475,09/01/2011 04:11:56 PM,09/01/2011 04:11:56 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1757 EAST NEW YORK AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7095,40830476,09/01/2011 11:46:07 AM,09/08/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1911 ALBEMARLE ROAD,,Unspecified BROOKLYN,BROOKLYN,,
7096,40830477,08/31/2011 07:58:38 PM,09/08/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,7407 3 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
